matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
10201,2.20.3,3,Rachael Haynes,465,FALSE,Alyssa Healy,466,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,28.792,,0,0,0,,-0.215,5.192,0.026,0.664,,
10201,2.20.4,4,Rachael Haynes,465,FALSE,Alyssa Healy,466,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,28.112,,0,0,0,,-0.056,5.884,0.234,0.733,,
10201,2.20.5,5,Rachael Haynes,465,FALSE,Alyssa Healy,466,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,30.224,,4,4,4,,-0.403,9.015,-0.239,0.813,,
10201,2.20.6,6,Rachael Haynes,465,FALSE,Alyssa Healy,466,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,28.616,,0,0,0,,-0.090,4.916,0.153,0.558,,
10201,2.21.1,1,Alyssa Healy,466,TRUE,Rachael Haynes,465,Katherine Brunt,547,TRUE,FAST_SEAM,31.795,,1,1,1,,-0.193,6.692,-0.192,0.539,,
10201,2.21.2,2,Rachael Haynes,465,FALSE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,30.654,,0,0,0,,0.081,7.697,0.368,0.657,,
10201,2.21.3,3,Rachael Haynes,465,FALSE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,30.329,,1,1,1,,-0.210,9.076,-0.039,0.518,,
10201,2.21.4,4,Alyssa Healy,466,TRUE,Rachael Haynes,465,Katherine Brunt,547,TRUE,FAST_SEAM,31.792,,0,0,0,,-0.320,7.623,-0.125,0.663,,
10201,2.21.5,5,Alyssa Healy,466,TRUE,Rachael Haynes,465,Katherine Brunt,547,TRUE,FAST_SEAM,31.257,,1,1,1,,-0.149,7.635,0.068,0.683,,
10201,2.21.6,6,Rachael Haynes,465,FALSE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,31.048,,0,0,0,,-0.087,8.817,0.071,0.645,,
10201,2.22.1,1,Alyssa Healy,466,TRUE,Rachael Haynes,465,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,30.443,,6,6,6,,0.183,6.182,0.555,0.807,,
10201,2.22.2,2,Alyssa Healy,466,TRUE,Rachael Haynes,465,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,28.027,,2,2,2,,-0.681,5.797,-0.683,0.601,,
10201,2.22.3,3,Alyssa Healy,466,TRUE,Rachael Haynes,465,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,29.916,,0,0,0,,-0.330,7.526,-0.065,0.955,,
10201,2.22.4,4,Alyssa Healy,466,TRUE,Rachael Haynes,465,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,28.747,,4,4,4,,-0.362,5.214,-0.238,0.699,,
10201,2.22.5,5,Alyssa Healy,466,TRUE,Rachael Haynes,465,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,-1.000,,0,0,0,,-0.455,7.101,-0.249,0.591,,
10201,2.22.6,6,Alyssa Healy,466,TRUE,Rachael Haynes,465,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,29.392,,0,0,0,,-0.266,7.397,0.010,0.804,,
